,VIN,type,brake_time_sec,brake_distance_ft,road_type,braking_score,brake_pressure20pct,brake_pressure40pct,brake_pressure60pct,brake_pressure80pct,brake_pressure100pct,abs_event,travel_speed
2658,1G1RB6E41FU000026,aggressive,2.01,38.55,main road,84,1,1,1,0,0,0,53
2543,1G1RB6E41FU000021,aggressive,2.43,19.77,residential,79,1,1,0,0,0,0,33
1208,1G1RB6E41FU000042,distracted,3.32,34.17,residential,115,1,1,1,0,0,1,19
2064,1G1RB6E41FU000003,aggressive,2.05,22.27,residential,109,1,0,0,0,0,0,32
2322,1G1RB6E41FU000013,aggressive,4.8,62.07,highway,77,1,1,1,1,0,0,72
964,1G1FX6S08H4000049,quality,4.17,31.18,residential,163,1,0,0,0,0,0,26
1902,1G1RB6E41FU000046,distracted,6.11,83.92,highway,173,1,1,1,1,0,1,60
133,1G1FX6S08H4000022,quality,4.18,26.78,residential,190,1,0,0,0,0,0,25
2251,1G1RB6E41FU000010,aggressive,4.78,66.28,highway,107,1,1,1,1,0,0,65
1670,1G1FX6S08H4000010,distracted,3.39,35.08,residential,160,1,0,0,0,0,0,19
1640,1G1FX6S08H4000009,distracted,4.02,59.46,main road,171,0,0,0,0,0,0,38
1887,1G1RB6E41FU000043,distracted,5.22,74.11,highway,128,1,1,1,1,0,1,57
599,1G1FX6S08H4000037,quality,4.28,28.51,residential,182,1,0,0,0,0,0,24
1038,1G1RB6E41FU000035,distracted,4.44,54.08,main road,151,1,1,1,0,0,1,41
1779,1G1FX6S08H4000015,distracted,4.72,65.62,main road,164,1,1,1,0,0,0,42
2728,1G1RB6E41FU000028,aggressive,5.55,60.79,highway,113,1,1,1,1,0,0,73
129,1G1FX6S08H4000021,quality,6.11,55.39,main road,184,0,0,0,0,0,0,47
1898,1G1RB6E41FU000046,distracted,5.74,75.79,highway,111,1,1,1,1,0,1,58
1488,1G1FX6S08H4000003,distracted,4.22,44.66,main road,130,1,1,0,0,0,0,38
833,1G1FX6S08H4000045,quality,5.62,54.96,main road,193,1,0,0,0,0,0,47
2321,1G1RB6E41FU000013,aggressive,6.65,64.52,highway,70,1,1,1,1,0,0,65
2843,1G1RB6E41FU000032,aggressive,2.79,52.99,main road,107,1,1,1,0,0,0,54
1033,1G1RB6E41FU000035,distracted,4.88,52.53,main road,125,0,0,0,0,0,1,40
1826,1G1FX6S08H4000016,distracted,3.53,31.93,residential,160,1,0,0,0,0,0,22
596,1G1FX6S08H4000037,quality,3.65,36.63,residential,172,1,1,1,0,0,0,25
2985,1G1RB6E41FU000028,aggressive,4.81,60.62,highway,108,1,1,1,1,1,1,69
2637,1G1RB6E41FU000025,aggressive,3.02,60.31,highway,106,1,1,1,1,0,0,72
608,1G1FX6S08H4000038,quality,7.94,86.68,highway,179,1,1,1,0,0,0,59
2890,1G1RB6E41FU000001,aggressive,4.71,59.69,highway,96,1,1,1,1,1,1,77
1330,1G1RB6E41FU000047,distracted,3.83,46.51,main road,176,1,0,0,0,0,1,40
61,1G1FX6S08H4000019,quality,4,28.64,residential,175,0,0,0,0,0,0,24
1188,1G1RB6E41FU000041,distracted,4.24,56.58,main road,136,1,0,0,0,0,1,38
241,1G1FX6S08H4000025,quality,3.79,28.91,residential,155,1,1,1,0,0,0,24
1062,1G1RB6E41FU000036,distracted,3.62,29.51,residential,128,1,1,0,0,0,1,25
1521,1G1FX6S08H4000004,distracted,3.17,26.88,residential,126,1,1,1,0,0,0,21
2475,1G1RB6E41FU000019,aggressive,5.44,58.24,highway,27,1,1,1,1,0,0,66
1801,1G1FX6S08H4000015,distracted,4.35,51.21,main road,141,1,0,0,0,0,0,35
2790,1G1RB6E41FU000030,aggressive,1.86,18.09,residential,102,1,1,0,0,0,0,34
2852,1G1RB6E41FU000033,aggressive,2.44,18.81,residential,136,1,1,0,0,0,0,35
2634,1G1RB6E41FU000024,aggressive,1.99,21.22,residential,122,1,1,1,0,0,0,32
914,1G1FX6S08H4000048,quality,5.93,57.84,main road,158,0,0,0,0,0,0,48
815,1G1FX6S08H4000044,quality,7.82,90.28,highway,204,1,1,1,0,0,0,59
2679,1G1RB6E41FU000026,aggressive,2.49,46.71,main road,62,1,1,1,1,0,0,49
592,1G1FX6S08H4000037,quality,4.31,23.96,residential,173,1,0,0,0,0,0,24
1794,1G1FX6S08H4000015,distracted,3.05,52.29,main road,128,1,0,0,0,0,0,42
2561,1G1RB6E41FU000022,aggressive,4.91,62.49,highway,105,1,1,1,1,0,0,70
2670,1G1RB6E41FU000026,aggressive,2.24,44.88,main road,133,1,1,1,0,0,0,58
2010,1G1RB6E41FU000001,aggressive,3.64,63.42,highway,114,1,1,1,0,0,0,69
2891,1G1RB6E41FU000002,aggressive,2.95,47.59,main road,126,1,1,1,1,1,1,59
1835,1G1FX6S08H4000016,distracted,3.07,30.56,residential,124,1,0,0,0,0,0,22
1277,1G1RB6E41FU000044,distracted,4.39,54.65,main road,132,1,1,0,0,0,1,38
255,1G1FX6S08H4000026,quality,7.55,91.69,highway,156,1,1,1,0,0,0,61
1543,1G1FX6S08H4000005,distracted,5.76,83.39,highway,103,1,1,1,1,0,0,62
1315,1G1RB6E41FU000046,distracted,5.63,80.77,highway,147,1,1,1,0,0,1,51
2260,1G1RB6E41FU000011,aggressive,2.83,42.44,main road,72,1,1,1,0,0,0,54
199,1G1FX6S08H4000024,quality,5.48,61.58,main road,186,0,0,0,0,0,0,49
2086,1G1RB6E41FU000004,aggressive,6.1,57.61,highway,107,1,1,1,1,0,0,71
1032,1G1RB6E41FU000035,distracted,4.39,54.07,main road,113,1,0,0,0,0,1,41
1505,1G1FX6S08H4000004,distracted,3.44,24.94,residential,107,1,0,0,0,0,0,21
2974,1G1RB6E41FU000025,aggressive,4.68,63.47,highway,83,1,1,1,1,1,1,74
2865,1G1RB6E41FU000033,aggressive,2.12,22.01,residential,79,0,0,0,0,0,0,36
2674,1G1RB6E41FU000026,aggressive,2.06,45.14,main road,106,1,1,1,0,0,0,59
779,1G1FX6S08H4000043,quality,4.16,28.94,residential,155,0,0,0,0,0,0,22
823,1G1FX6S08H4000045,quality,5.02,59.03,main road,124,0,0,0,0,0,0,50
724,1G1FX6S08H4000041,quality,7.19,87.4,highway,148,1,1,1,0,0,0,62
1702,1G1FX6S08H4000012,distracted,3.39,56.7,main road,128,1,0,0,0,0,0,40
859,1G1FX6S08H4000046,quality,4.11,32.45,residential,158,1,0,0,0,0,0,27
574,1G1FX6S08H4000036,quality,6.28,60.16,main road,192,0,0,0,0,0,0,48
2975,1G1RB6E41FU000025,aggressive,5.65,64.69,highway,86,1,1,1,1,1,1,71
748,1G1FX6S08H4000042,quality,5.92,59.21,main road,169,0,0,0,0,0,0,46
2763,1G1RB6E41FU000029,aggressive,2.45,45.15,main road,107,1,1,1,0,0,0,50
1757,1G1FX6S08H4000013,distracted,3.33,26.92,residential,115,1,0,0,0,0,0,22
844,1G1FX6S08H4000045,quality,5.91,58.85,main road,168,0,0,0,0,0,0,49
338,1G1FX6S08H4000028,quality,3.65,32.91,residential,192,0,0,0,0,0,0,24
508,1G1FX6S08H4000034,quality,4.19,36.97,residential,126,1,0,0,0,0,0,30
816,1G1FX6S08H4000045,quality,5.49,60.21,main road,153,0,0,0,0,0,0,46
2442,1G1RB6E41FU000017,aggressive,2.1,43.85,main road,95,1,1,1,0,0,0,61
1322,1G1RB6E41FU000047,distracted,4.25,58.56,main road,128,0,0,0,0,0,1,40
1181,1G1RB6E41FU000041,distracted,4.16,56.87,main road,135,1,1,1,0,0,1,41
2048,1G1RB6E41FU000002,aggressive,2.65,44.31,main road,115,1,1,1,0,0,0,53
610,1G1FX6S08H4000038,quality,8.26,87.4,highway,182,1,1,1,0,0,0,63
484,1G1FX6S08H4000033,quality,5.66,60.08,main road,186,0,0,0,0,0,0,49
2745,1G1RB6E41FU000029,aggressive,1.88,44.83,main road,138,1,1,1,0,0,0,54
1797,1G1FX6S08H4000015,distracted,2.83,58.74,main road,141,1,1,0,0,0,0,40
1007,1G1RB6E41FU000034,distracted,5.15,84.09,highway,144,1,1,1,0,0,1,59
1201,1G1RB6E41FU000042,distracted,3.04,28.67,residential,173,0,0,0,0,0,1,19
1021,1G1RB6E41FU000035,distracted,3.38,50.92,main road,155,1,1,1,0,0,1,40
174,1G1FX6S08H4000023,quality,8.23,93.41,highway,156,1,1,1,0,0,0,60
1295,1G1RB6E41FU000045,distracted,2.8,29.67,residential,124,1,0,0,0,0,1,20
2529,1G1RB6E41FU000021,aggressive,1.24,20.07,residential,88,0,0,0,0,0,0,31
127,1G1FX6S08H4000021,quality,5.55,54.83,main road,187,0,0,0,0,0,0,47
983,1G1FX6S08H4000050,quality,8.38,87.49,highway,165,1,1,1,0,0,0,61
892,1G1FX6S08H4000047,quality,8.04,91.41,highway,184,1,1,1,0,0,0,59
1584,1G1FX6S08H4000007,distracted,3.43,30.45,residential,109,1,1,0,0,0,0,23
101,1G1FX6S08H4000021,quality,4.93,62.15,main road,174,0,0,0,0,0,0,44
341,1G1FX6S08H4000029,quality,7.32,93.42,highway,186,1,1,1,0,0,0,59
54,1G1FX6S08H4000019,quality,3.65,28.7,residential,157,1,0,0,0,0,0,28
1682,1G1FX6S08H4000011,distracted,5.35,72.75,highway,162,1,1,1,0,0,0,57
2512,1G1RB6E41FU000020,aggressive,1.73,46.38,main road,115,1,1,1,1,0,0,57
899,1G1FX6S08H4000047,quality,7.66,92.11,highway,181,1,1,1,0,0,0,59
2029,1G1RB6E41FU000002,aggressive,2.81,40.23,main road,93,1,1,1,0,0,0,57
1685,1G1FX6S08H4000011,distracted,5.71,71.45,highway,146,1,1,1,0,0,0,58
760,1G1FX6S08H4000043,quality,3.53,31.27,residential,172,1,1,1,0,0,0,29
1120,1G1RB6E41FU000038,distracted,3.62,50.84,main road,108,0,0,0,0,0,1,42
251,1G1FX6S08H4000026,quality,7.61,90.01,highway,162,1,1,1,0,0,0,62
2490,1G1RB6E41FU000019,aggressive,5.4,63.92,highway,101,1,1,1,1,0,0,71
2854,1G1RB6E41FU000033,aggressive,2.44,17.31,residential,97,1,0,0,0,0,0,36
2866,1G1RB6E41FU000033,aggressive,1.71,18.29,residential,109,1,0,0,0,0,0,32
1745,1G1FX6S08H4000013,distracted,3.6,33.86,residential,132,0,0,0,0,0,0,26
2701,1G1RB6E41FU000027,aggressive,2.01,26.29,residential,105,1,1,1,0,0,0,33
2247,1G1RB6E41FU000010,aggressive,5.3,62.63,highway,108,1,1,1,1,0,0,69
733,1G1FX6S08H4000042,quality,6.08,57.11,main road,174,1,0,0,0,0,0,47
706,1G1FX6S08H4000041,quality,8.21,89.8,highway,148,1,1,1,0,0,0,64
1106,1G1RB6E41FU000038,distracted,4.4,51.88,main road,123,1,0,0,0,0,1,39
538,1G1FX6S08H4000035,quality,7.52,88.49,highway,156,1,1,1,0,0,0,58
337,1G1FX6S08H4000028,quality,4.23,26.9,residential,129,1,0,0,0,0,0,24
2337,1G1RB6E41FU000014,aggressive,2.99,43.44,main road,87,1,1,1,1,0,0,53
1532,1G1FX6S08H4000005,distracted,5.47,79.9,highway,129,1,1,1,0,0,0,58
68,1G1FX6S08H4000019,quality,3.49,27.44,residential,187,1,1,0,0,0,0,27
415,1G1FX6S08H4000031,quality,4.18,28.87,residential,141,0,0,0,0,0,0,27
1658,1G1FX6S08H4000010,distracted,3.06,30.37,residential,140,1,1,0,0,0,0,24
1146,1G1RB6E41FU000039,distracted,3.33,32.55,residential,109,0,0,0,0,0,1,19
1456,1G1FX6S08H4000002,distracted,5.72,81.82,highway,104,1,1,1,1,0,0,57
207,1G1FX6S08H4000024,quality,6.57,58.9,main road,171,0,0,0,0,0,0,48
2504,1G1RB6E41FU000020,aggressive,2.25,43.4,main road,138,1,1,1,0,0,0,52
565,1G1FX6S08H4000036,quality,5.46,58.54,main road,167,0,0,0,0,0,0,43
2186,1G1RB6E41FU000008,aggressive,2.34,46.83,main road,88,1,1,1,1,0,0,58
1856,1G1RB6E41FU000037,distracted,5.44,72.45,highway,118,1,1,1,1,0,1,60
297,1G1FX6S08H4000027,quality,5.03,59.28,main road,173,1,0,0,0,0,0,46
227,1G1FX6S08H4000025,quality,3.61,24.82,residential,185,0,0,0,0,0,0,24
778,1G1FX6S08H4000043,quality,4.09,33.39,residential,157,1,0,0,0,0,0,28
118,1G1FX6S08H4000021,quality,6.84,66.1,main road,180,1,0,0,0,0,0,47
81,1G1FX6S08H4000020,quality,7.79,84.86,highway,197,1,1,1,0,0,0,64
1942,1G1FX6S08H4000005,distracted,5.06,80.78,highway,100,1,1,1,1,1,1,56
2275,1G1RB6E41FU000011,aggressive,3.2,43.13,main road,124,1,1,1,0,0,0,48
24,1G1FX6S08H4000018,quality,6.02,61.16,main road,170,0,0,0,0,0,0,46
2836,1G1RB6E41FU000032,aggressive,2.5,47.01,main road,84,1,1,0,0,0,0,58
1086,1G1RB6E41FU000037,distracted,5.71,74.01,highway,149,1,1,1,1,0,1,57
2987,1G1RB6E41FU000028,aggressive,4.33,56.22,highway,128,1,1,1,1,1,1,69
434,1G1FX6S08H4000032,quality,7.97,92.54,highway,176,1,1,1,0,0,0,59
2364,1G1RB6E41FU000014,aggressive,2.43,40.7,main road,93,1,0,0,0,0,0,56
2566,1G1RB6E41FU000022,aggressive,5.05,64.4,highway,116,1,1,1,1,0,0,77
656,1G1FX6S08H4000039,quality,5.17,60,main road,193,0,0,0,0,0,0,46
64,1G1FX6S08H4000019,quality,3.73,26.68,residential,181,1,1,1,0,0,0,26
1285,1G1RB6E41FU000045,distracted,3.34,29.84,residential,167,1,1,1,0,0,1,23
2749,1G1RB6E41FU000029,aggressive,1.95,45.05,main road,89,1,1,1,1,0,0,55
826,1G1FX6S08H4000045,quality,6.67,65.64,main road,180,0,0,0,0,0,0,41
1045,1G1RB6E41FU000035,distracted,4.22,61.33,main road,114,1,1,0,0,0,1,43
846,1G1FX6S08H4000046,quality,4.12,31.64,residential,167,1,0,0,0,0,0,22
2304,1G1RB6E41FU000012,aggressive,0.68,22.7,residential,112,1,1,1,0,0,0,34
2177,1G1RB6E41FU000008,aggressive,2.48,47.79,main road,81,1,1,1,1,0,0,54
2331,1G1RB6E41FU000013,aggressive,3.51,60.52,highway,133,1,1,1,1,0,0,72
1747,1G1FX6S08H4000013,distracted,3.29,28.96,residential,150,0,0,0,0,0,0,24
31,1G1FX6S08H4000018,quality,5.66,58.2,main road,176,0,0,0,0,0,0,46
2266,1G1RB6E41FU000011,aggressive,2.25,42.84,main road,106,1,1,1,1,0,0,54
2765,1G1RB6E41FU000030,aggressive,1.16,19.79,residential,122,1,1,0,0,0,0,34
2663,1G1RB6E41FU000026,aggressive,2.36,45.59,main road,72,1,1,1,1,0,0,59
728,1G1FX6S08H4000042,quality,5.77,58.36,main road,171,0,0,0,0,0,0,47
2006,1G1RB6E41FU000001,aggressive,4.93,59.02,highway,120,1,1,1,1,0,0,71
2928,1G1RB6E41FU000011,aggressive,2.81,45.38,main road,103,1,1,1,1,1,1,58
1741,1G1FX6S08H4000013,distracted,2.96,26.35,residential,115,1,1,0,0,0,0,21
2382,1G1RB6E41FU000015,aggressive,1.19,18.15,residential,70,1,1,0,0,0,0,37
739,1G1FX6S08H4000042,quality,5.51,61.92,main road,164,1,0,0,0,0,0,43
1121,1G1RB6E41FU000038,distracted,4.65,50.64,main road,144,1,0,0,0,0,1,39
97,1G1FX6S08H4000020,quality,7.07,84.84,highway,166,1,1,1,0,0,0,59
80,1G1FX6S08H4000020,quality,8.1,90.37,highway,193,1,1,1,0,0,0,63
2916,1G1RB6E41FU000007,aggressive,4.99,62.67,highway,101,1,1,1,1,1,1,73
2602,1G1RB6E41FU000023,aggressive,2.81,45.03,main road,105,1,0,0,0,0,0,54
2936,1G1RB6E41FU000013,aggressive,4.35,58.19,highway,85,1,1,1,1,1,1,69
1046,1G1RB6E41FU000035,distracted,3.88,51.01,main road,126,1,1,0,0,0,1,40
1195,1G1RB6E41FU000041,distracted,3.88,58.59,main road,167,1,1,1,0,0,1,39
957,1G1FX6S08H4000049,quality,4.33,31.55,residential,190,1,1,0,0,0,0,28
1424,1G1FX6S08H4000001,distracted,3,29.68,residential,181,0,0,0,0,0,0,24
233,1G1FX6S08H4000025,quality,3.42,28.58,residential,226,0,0,0,0,0,0,25
1710,1G1FX6S08H4000012,distracted,4.73,57.3,main road,154,1,1,1,0,0,0,42
1244,1G1RB6E41FU000043,distracted,5.51,77.98,highway,154,1,1,1,1,0,1,57
1442,1G1FX6S08H4000001,distracted,3.26,29.47,residential,128,0,0,0,0,0,0,19
1402,1G1RB6E41FU000050,distracted,4,57.02,main road,171,1,0,0,0,0,0,40
1459,1G1FX6S08H4000002,distracted,5.71,83.84,highway,102,1,1,1,1,0,0,64
2682,1G1RB6E41FU000026,aggressive,2.68,43,main road,77,1,1,1,0,0,0,57
2103,1G1RB6E41FU000005,aggressive,1.95,52.65,main road,107,1,1,1,1,0,0,54
1780,1G1FX6S08H4000015,distracted,3.95,57.23,main road,96,1,1,1,0,0,0,43
2907,1G1RB6E41FU000005,aggressive,1.47,47.29,main road,102,1,1,1,1,1,1,51
141,1G1FX6S08H4000022,quality,4.43,31.2,residential,162,1,1,0,0,0,0,26
1795,1G1FX6S08H4000015,distracted,3.89,54.96,main road,114,0,0,0,0,0,0,42
1179,1G1RB6E41FU000041,distracted,4.22,63.54,main road,99,1,1,0,0,0,1,37
1597,1G1FX6S08H4000007,distracted,2.93,28.02,residential,149,1,0,0,0,0,0,21
55,1G1FX6S08H4000019,quality,3.69,32.25,residential,170,1,0,0,0,0,0,28
1622,1G1FX6S08H4000009,distracted,4.22,53.7,main road,121,1,1,0,0,0,0,39
2270,1G1RB6E41FU000011,aggressive,1.69,50.99,main road,53,1,1,1,1,0,0,58
2032,1G1RB6E41FU000002,aggressive,2.47,47.1,main road,94,1,1,1,0,0,0,60
2110,1G1RB6E41FU000005,aggressive,1.9,54.02,main road,85,1,1,1,0,0,0,52
2838,1G1RB6E41FU000032,aggressive,3.16,44.25,main road,130,1,0,0,0,0,0,55
1764,1G1FX6S08H4000014,distracted,5.41,80.92,highway,115,1,1,1,1,0,0,59
1178,1G1RB6E41FU000041,distracted,3.17,53.98,main road,155,1,1,1,0,0,1,37
1539,1G1FX6S08H4000005,distracted,5.12,68.03,highway,97,1,1,1,1,0,0,59
1481,1G1FX6S08H4000003,distracted,4.5,56.31,main road,119,1,1,0,0,0,0,41
2990,1G1RB6E41FU000031,aggressive,5.29,58.76,highway,102,1,1,1,1,1,1,71
2760,1G1RB6E41FU000029,aggressive,2.74,44.89,main road,84,1,1,1,0,0,0,55
943,1G1FX6S08H4000049,quality,3.92,31.89,residential,156,1,1,0,0,0,0,25
2367,1G1RB6E41FU000015,aggressive,1.94,17.11,residential,103,0,0,0,0,0,0,29
2169,1G1RB6E41FU000007,aggressive,5.47,56.65,highway,127,1,1,1,1,0,0,69
768,1G1FX6S08H4000043,quality,3.92,31.25,residential,177,1,1,0,0,0,0,27
2878,1G1RB6E41FU000034,aggressive,3.15,59.14,highway,105,1,1,1,1,0,0,74
2608,1G1RB6E41FU000024,aggressive,2.1,14.9,residential,107,1,0,0,0,0,0,36
2114,1G1RB6E41FU000005,aggressive,3.92,46.22,main road,95,1,0,0,0,0,0,55
362,1G1FX6S08H4000029,quality,8.33,88.83,highway,174,1,1,1,0,0,0,61
2021,1G1RB6E41FU000001,aggressive,3.89,61.1,highway,119,1,1,1,1,0,0,71
439,1G1FX6S08H4000032,quality,7.58,95.35,highway,169,1,1,1,0,0,0,62
1987,1G1FX6S08H4000014,distracted,5.33,66.62,highway,94,1,1,1,1,0,1,62
2227,1G1RB6E41FU000009,aggressive,2.35,22.96,residential,90,0,0,0,0,0,0,38
905,1G1FX6S08H4000048,quality,5.44,61.99,main road,218,1,0,0,0,0,0,46
281,1G1FX6S08H4000027,quality,6.08,59.68,main road,180,0,0,0,0,0,0,45
537,1G1FX6S08H4000035,quality,7.69,85.72,highway,174,1,1,1,0,0,0,63
440,1G1FX6S08H4000032,quality,7.89,90.38,highway,179,1,1,1,0,0,0,58
2299,1G1RB6E41FU000012,aggressive,1.21,19.31,residential,72,1,1,1,0,0,0,35
1391,1G1RB6E41FU000049,distracted,5.5,80.4,highway,168,1,1,1,1,0,0,61
1878,1G1RB6E41FU000040,distracted,5.52,79.66,highway,152,1,1,1,1,0,1,49
2977,1G1RB6E41FU000025,aggressive,4.54,64.83,highway,111,1,1,1,1,1,1,71
954,1G1FX6S08H4000049,quality,3.91,34.99,residential,203,1,1,0,0,0,0,28
2403,1G1RB6E41FU000016,aggressive,6.69,61.55,highway,60,1,1,1,1,0,0,75
1301,1G1RB6E41FU000045,distracted,2.87,24.45,residential,134,0,0,0,0,0,1,25
688,1G1FX6S08H4000040,quality,3.96,29.02,residential,188,1,0,0,0,0,0,30
1551,1G1FX6S08H4000006,distracted,4.49,54.51,main road,137,1,1,1,0,0,0,42
665,1G1FX6S08H4000039,quality,5.12,56.74,main road,184,0,0,0,0,0,0,51
2755,1G1RB6E41FU000029,aggressive,2.41,46.32,main road,79,1,1,1,0,0,0,55
1475,1G1FX6S08H4000003,distracted,4.7,54.33,main road,141,1,1,0,0,0,0,39
2138,1G1RB6E41FU000006,aggressive,1.75,18.69,residential,48,0,0,0,0,0,0,36
1383,1G1RB6E41FU000049,distracted,5.13,75.99,highway,120,1,1,1,1,0,0,59
1463,1G1FX6S08H4000002,distracted,5.5,81.83,highway,158,1,1,1,1,0,0,56
1375,1G1RB6E41FU000048,distracted,3.11,32.64,residential,141,0,0,0,0,0,0,22
956,1G1FX6S08H4000049,quality,4.04,31.62,residential,193,1,1,0,0,0,0,22
1594,1G1FX6S08H4000007,distracted,3.23,27.47,residential,106,1,1,0,0,0,0,26
427,1G1FX6S08H4000031,quality,4.16,30.68,residential,200,1,0,0,0,0,0,28
625,1G1FX6S08H4000038,quality,7.52,91.9,highway,181,1,1,1,0,0,0,61
1073,1G1RB6E41FU000036,distracted,3.24,32.15,residential,115,0,0,0,0,0,1,24
546,1G1FX6S08H4000035,quality,7.7,88.77,highway,173,1,1,1,0,0,0,59
2198,1G1RB6E41FU000008,aggressive,2.68,41.11,main road,76,1,1,1,0,0,0,57
2761,1G1RB6E41FU000029,aggressive,2.69,50.38,main road,125,1,1,1,1,0,0,56
743,1G1FX6S08H4000042,quality,6.23,58.3,main road,165,1,0,0,0,0,0,48
970,1G1FX6S08H4000050,quality,7.66,85.99,highway,153,1,1,1,0,0,0,64
56,1G1FX6S08H4000019,quality,3.66,31.65,residential,190,1,0,0,0,0,0,25
1058,1G1RB6E41FU000036,distracted,3.07,27.46,residential,132,1,1,0,0,0,1,20
2221,1G1RB6E41FU000009,aggressive,1.69,19.71,residential,106,1,1,1,0,0,0,35
168,1G1FX6S08H4000023,quality,7.67,88.08,highway,200,1,1,1,0,0,0,58
372,1G1FX6S08H4000030,quality,5.49,55.39,main road,218,0,0,0,0,0,0,48
1572,1G1FX6S08H4000006,distracted,4.03,52.49,main road,157,1,0,0,0,0,0,38
2887,1G1RB6E41FU000001,aggressive,3.47,65.04,highway,124,1,1,1,1,1,1,77
545,1G1FX6S08H4000035,quality,7.57,88.72,highway,172,1,1,1,0,0,0,63
1059,1G1RB6E41FU000036,distracted,3.64,29.35,residential,151,0,0,0,0,0,1,25
848,1G1FX6S08H4000046,quality,4.23,32.04,residential,184,1,0,0,0,0,0,24
1100,1G1RB6E41FU000038,distracted,2.93,54.7,main road,147,1,1,0,0,0,1,41
458,1G1FX6S08H4000032,quality,8,94.59,highway,178,1,1,1,0,0,0,59
1435,1G1FX6S08H4000001,distracted,3.31,28.08,residential,157,1,0,0,0,0,0,24
2476,1G1RB6E41FU000019,aggressive,5.2,58.81,highway,101,1,1,1,1,0,0,72
1341,1G1RB6E41FU000047,distracted,4.21,57.01,main road,102,1,1,1,0,0,1,40
2238,1G1RB6E41FU000010,aggressive,4.68,58.2,highway,106,1,1,1,1,0,0,72
1311,1G1RB6E41FU000046,distracted,5.74,87,highway,129,1,1,1,0,0,1,56
2050,1G1RB6E41FU000003,aggressive,2.44,23.06,residential,84,1,1,1,1,0,0,31
1080,1G1RB6E41FU000037,distracted,5.54,78.37,highway,149,1,1,1,1,0,1,56
162,1G1FX6S08H4000023,quality,7.08,87.74,highway,212,1,1,1,0,0,0,64
2678,1G1RB6E41FU000026,aggressive,3.18,42.58,main road,114,1,1,1,0,0,0,54
1589,1G1FX6S08H4000007,distracted,3.11,31.98,residential,137,1,0,0,0,0,0,21
1436,1G1FX6S08H4000001,distracted,3.47,29.7,residential,144,1,1,1,0,0,0,18
2789,1G1RB6E41FU000030,aggressive,1.23,22.38,residential,129,1,1,0,0,0,0,34
2294,1G1RB6E41FU000012,aggressive,1.76,20.52,residential,122,1,1,0,0,0,0,35
2250,1G1RB6E41FU000010,aggressive,6.47,58.56,highway,101,1,1,1,1,0,0,72
2821,1G1RB6E41FU000032,aggressive,2.58,48.67,main road,71,1,1,1,0,0,0,56
2024,1G1RB6E41FU000002,aggressive,2.57,50.93,main road,85,1,1,1,0,0,0,52
1804,1G1FX6S08H4000015,distracted,4.03,59.75,main road,115,1,0,0,0,0,0,35
2515,1G1RB6E41FU000020,aggressive,2.17,47.62,main road,92,1,1,1,1,0,0,55
1599,1G1FX6S08H4000007,distracted,3.3,29.3,residential,125,1,0,0,0,0,0,22
1469,1G1FX6S08H4000002,distracted,5.43,92.29,highway,104,1,1,1,1,0,0,52
260,1G1FX6S08H4000026,quality,7.29,92.01,highway,160,1,1,1,0,0,0,61
449,1G1FX6S08H4000032,quality,7.49,90.79,highway,187,1,1,1,1,0,0,60
2870,1G1RB6E41FU000033,aggressive,2.22,14.39,residential,118,1,1,1,0,0,0,36
1294,1G1RB6E41FU000045,distracted,3.43,36.12,residential,103,1,1,0,0,0,1,16
2705,1G1RB6E41FU000027,aggressive,2.47,17.77,residential,105,1,1,1,0,0,0,32
613,1G1FX6S08H4000038,quality,7.12,90.41,highway,150,1,1,1,0,0,0,61
359,1G1FX6S08H4000029,quality,7.77,92.02,highway,120,1,1,1,0,0,0,61
492,1G1FX6S08H4000034,quality,3.71,27.7,residential,165,0,0,0,0,0,0,22
304,1G1FX6S08H4000027,quality,6.34,53.68,main road,171,1,0,0,0,0,0,43
2070,1G1RB6E41FU000003,aggressive,1.91,20.95,residential,118,1,0,0,0,0,0,39
2807,1G1RB6E41FU000031,aggressive,5.15,63.36,highway,87,1,1,1,1,0,0,71
1860,1G1RB6E41FU000037,distracted,5.76,78.15,highway,168,1,1,1,1,0,1,58
1574,1G1FX6S08H4000007,distracted,3.36,31.05,residential,138,0,0,0,0,0,0,26
704,1G1FX6S08H4000041,quality,7.88,87.08,highway,159,1,1,1,0,0,0,60
1792,1G1FX6S08H4000015,distracted,3.34,54.46,main road,106,1,1,0,0,0,0,36
2479,1G1RB6E41FU000019,aggressive,2.75,62.41,highway,77,1,1,1,0,0,0,71
898,1G1FX6S08H4000047,quality,8.04,93.25,highway,222,1,1,1,0,0,0,61
685,1G1FX6S08H4000040,quality,3.73,30.14,residential,183,1,1,0,0,0,0,25
2323,1G1RB6E41FU000013,aggressive,6.49,61.28,highway,101,1,1,1,1,0,0,73
1385,1G1RB6E41FU000049,distracted,5.68,75.85,highway,154,1,1,1,0,0,0,58
1263,1G1RB6E41FU000044,distracted,3.72,50.05,main road,128,1,1,1,0,0,1,41
2842,1G1RB6E41FU000032,aggressive,2.15,39.76,main road,117,1,1,0,0,0,0,54
1650,1G1FX6S08H4000009,distracted,3.64,56.4,main road,157,1,1,1,0,0,0,41
2510,1G1RB6E41FU000020,aggressive,2.3,45.31,main road,77,1,1,1,1,0,0,50
383,1G1FX6S08H4000030,quality,6.88,61.55,main road,172,0,0,0,0,0,0,50
