"type","brake_time_sec","brake_distance_ft","road_type","braking_score","brake_pressure20pct","brake_pressure40pct","brake_pressure60pct","brake_pressure80pct","brake_pressure100pct","abs_event","travel_speed"
"distracted",3.62,50.34,"main road",177,1,1,1,0,0,0,37
"quality",7.37,86.49,"highway",162,1,1,1,0,0,0,63
"distracted",3.54,31.33,"residential",138,0,0,0,0,0,1,23
"aggressive",4.03,60.4,"highway",85,1,1,1,1,0,0,71
"distracted",4.03,54.28,"main road",137,1,1,0,0,0,1,43
"quality",6.05,57.35,"main road",200,0,0,0,0,0,0,50
"distracted",4.26,60.95,"main road",165,1,1,1,0,0,1,40
"distracted",4.01,58.26,"main road",156,1,0,0,0,0,1,39
"distracted",5.24,79.62,"highway",128,1,1,1,0,0,0,62
"aggressive",6.8,58.34,"highway",92,1,1,1,1,0,0,72
"distracted",3.38,35.8,"residential",157,0,0,0,0,0,0,23
"aggressive",2.48,18.87,"residential",109,0,0,0,0,0,0,33
"quality",3.83,26.78,"residential",178,0,0,0,0,0,0,23
"quality",3.75,31.34,"residential",200,0,0,0,0,0,0,27
"distracted",3.27,33.79,"residential",165,0,0,0,0,0,0,24
"aggressive",2.42,44.46,"main road",56,1,1,1,1,0,0,57
"aggressive",2.45,38.87,"main road",87,1,1,1,1,0,0,47
"quality",8.26,89.12,"highway",187,1,1,1,0,0,0,61
"distracted",3.55,55.83,"main road",147,1,1,1,0,0,0,39
"aggressive",5.02,56.5,"highway",123,1,1,1,1,0,0,72
"distracted",5.44,75.36,"highway",131,1,1,1,1,0,1,60
"distracted",5.76,80.97,"highway",165,1,1,1,1,0,1,60
"quality",6.45,59.23,"main road",218,0,0,0,0,0,0,49
"quality",5.52,58.38,"main road",160,1,0,0,0,0,0,50
"aggressive",5.55,58.71,"highway",91,1,1,1,1,0,0,71
"distracted",5.11,77.62,"highway",103,1,1,1,1,0,1,59
"quality",7.28,87.15,"highway",204,1,1,1,0,0,0,58
"distracted",3.7,51.58,"main road",155,1,1,1,0,0,1,39
"aggressive",2.27,46.71,"main road",104,1,1,1,0,0,0,55
"quality",3.77,27.19,"residential",187,1,1,0,0,0,0,31
"distracted",3.87,54.93,"main road",147,1,0,0,0,0,1,42
"aggressive",2.59,47.17,"main road",78,1,1,1,0,0,0,62
"quality",5.45,59.82,"main road",162,0,0,0,0,0,0,49
"distracted",5.15,80.27,"highway",107,1,1,1,1,0,1,52
"distracted",4.98,55.68,"main road",125,1,0,0,0,0,0,39
"quality",4.6,30.79,"residential",184,0,0,0,0,0,0,30
"quality",8.17,91.34,"highway",167,1,1,1,0,0,0,63
"quality",7.44,90.67,"highway",192,1,1,1,0,0,0,58
"aggressive",2.43,17.14,"residential",93,1,1,1,1,0,0,33
"quality",4.11,27.84,"residential",176,1,0,0,0,0,0,28
"aggressive",2.08,17.24,"residential",114,0,0,0,0,0,0,34
"distracted",3.09,31.78,"residential",113,1,1,0,0,0,0,19
"aggressive",1.99,43.64,"main road",95,1,1,1,0,0,0,53
"aggressive",2.55,40.3,"main road",109,1,1,1,0,0,0,54
"distracted",3.28,24,"residential",143,0,0,0,0,0,1,19
"aggressive",5.78,61.35,"highway",118,1,1,1,1,1,1,72
"aggressive",2.55,48.91,"main road",100,1,1,1,1,0,0,55
"quality",5.75,61.04,"main road",206,0,0,0,0,0,0,48
"quality",6.39,54.38,"main road",197,1,1,0,0,0,0,43
"quality",6.21,64.34,"main road",208,0,0,0,0,0,0,45
"distracted",5.46,78.7,"highway",152,1,1,1,1,0,1,55
"quality",3.77,26.35,"residential",158,1,0,0,0,0,0,25
"quality",4.04,33.79,"residential",154,1,0,0,0,0,0,23
"aggressive",2.47,44.5,"main road",90,1,1,1,0,0,0,56
"distracted",5.41,83.91,"highway",116,1,1,1,0,0,0,55
"distracted",3.29,27.38,"residential",163,1,0,0,0,0,0,17
"distracted",2.61,53.36,"main road",89,1,1,1,0,0,0,37
"aggressive",2.09,23.74,"residential",43,0,0,0,0,0,0,33
"quality",8.13,87.72,"highway",186,1,1,1,0,0,0,64
"quality",4.22,28.26,"residential",185,0,0,0,0,0,0,25
"aggressive",2.28,24.42,"residential",124,1,1,0,0,0,0,31
"distracted",3.27,22.53,"residential",113,0,0,0,0,0,0,25
"aggressive",1.88,18.16,"residential",95,0,0,0,0,0,0,31
"aggressive",2.27,47.28,"main road",120,1,1,1,1,0,0,54
"quality",4.16,30.68,"residential",197,1,0,0,0,0,0,24
"distracted",5.76,76.44,"highway",184,1,1,1,1,1,1,56
"aggressive",4.7,56.58,"highway",102,1,1,1,1,1,1,70
"quality",8.17,89.75,"highway",176,1,1,1,0,0,0,59
"distracted",3.14,31.78,"residential",147,0,0,0,0,0,1,23
"quality",4.18,29.67,"residential",196,0,0,0,0,0,0,22
"quality",4.03,28.44,"residential",149,1,0,0,0,0,0,25
"distracted",3.16,29.47,"residential",136,0,0,0,0,0,0,22
"distracted",5.08,73.54,"highway",110,1,1,1,1,0,1,58
"distracted",4.26,61.57,"main road",135,1,0,0,0,0,1,42
"quality",6.09,60.94,"main road",177,0,0,0,0,0,0,45
"distracted",5.67,78.24,"highway",144,1,1,1,1,0,0,59
"aggressive",2.06,22.74,"residential",101,0,0,0,0,0,0,37
"distracted",4.76,53.07,"main road",140,1,0,0,0,0,0,40
"aggressive",5.77,55.47,"highway",84,1,1,1,1,0,0,69
"distracted",3.03,25.85,"residential",142,1,0,0,0,0,0,17
"aggressive",1.88,21.4,"residential",138,0,0,0,0,0,0,33
"aggressive",2.95,44.03,"main road",50,1,1,1,1,1,1,54
"quality",8.35,88.88,"highway",175,1,1,1,0,0,0,62
"distracted",3.83,60.03,"main road",115,1,1,0,0,0,1,39
"distracted",3,28.51,"residential",117,0,0,0,0,0,0,24
"distracted",3.15,32.71,"residential",137,0,0,0,0,0,1,23
"quality",7.56,91.76,"highway",169,1,1,1,0,0,0,60
"aggressive",2.11,22.38,"residential",106,1,1,0,0,0,0,34
"distracted",5.39,77.03,"highway",126,1,1,1,0,0,0,54
"distracted",5.51,80.56,"highway",113,1,1,1,1,0,1,56
"distracted",3.16,28.82,"residential",126,1,1,1,0,0,0,20
"aggressive",2.17,15.67,"residential",105,1,1,1,0,0,0,29
"aggressive",2.59,40.69,"main road",103,1,1,1,0,0,0,50
"quality",6.14,62.7,"main road",189,0,0,0,0,0,0,46
"distracted",3.3,30.32,"residential",82,0,0,0,0,0,0,21
"quality",4.25,33.51,"residential",181,1,0,0,0,0,0,25
"aggressive",5.77,60.3,"highway",93,1,1,1,1,1,1,67
"quality",5.87,57.91,"main road",164,1,0,0,0,0,0,47
"distracted",3.74,58.29,"main road",111,1,0,0,0,0,0,40
"distracted",3.94,55.81,"main road",109,1,1,1,0,0,0,40
"quality",7.54,85.34,"highway",188,1,1,1,0,0,0,63
"aggressive",2.21,23.57,"residential",116,1,1,0,0,0,0,34
"aggressive",1.94,23.9,"residential",74,1,1,1,0,0,0,33
"distracted",3.8,54.05,"main road",130,1,1,0,0,0,0,42
"distracted",3.25,28.65,"residential",111,1,1,1,0,0,1,25
"aggressive",2.24,44.02,"main road",100,1,1,1,0,0,0,59
"aggressive",2.57,49.09,"main road",114,1,1,1,0,0,0,58
"quality",4.21,32.63,"residential",180,1,0,0,0,0,0,25
"aggressive",2.33,18.74,"residential",128,1,1,1,0,0,0,32
"distracted",5.88,81.81,"highway",108,1,1,1,1,0,1,58
"distracted",2.97,31.91,"residential",137,1,0,0,0,0,0,24
"aggressive",2.79,46.88,"main road",97,1,1,1,0,0,0,56
"quality",7.56,96.41,"highway",154,1,1,1,0,0,0,59
"distracted",3.08,31.45,"residential",139,0,0,0,0,0,1,20
"quality",8.34,90.09,"highway",174,1,1,1,1,0,1,62
"aggressive",4.58,58.4,"highway",95,1,1,1,1,0,0,67
"aggressive",1.54,47.69,"main road",93,1,1,1,0,0,0,51
"aggressive",1.68,22.64,"residential",79,1,0,0,0,0,0,35
"quality",8.39,93.84,"highway",189,1,1,1,0,0,0,60
"aggressive",6.06,61.86,"highway",97,1,1,1,0,0,0,70
"aggressive",2.39,43.5,"main road",111,1,1,0,0,0,0,57
"quality",6.51,56.89,"main road",193,0,0,0,0,0,0,49
"distracted",3.15,33.12,"residential",131,0,0,0,0,0,0,23
"distracted",5.2,73.61,"highway",125,1,1,1,1,0,1,58
"aggressive",3.8,60.37,"highway",72,1,1,1,1,0,0,69
"aggressive",5.52,61.3,"highway",100,1,1,1,1,1,1,70
"distracted",5.99,76.26,"highway",122,1,1,1,1,0,0,55
"quality",5.4,61.93,"main road",186,0,0,0,0,0,0,47
"distracted",5.48,79.39,"highway",114,1,1,1,1,0,1,62
"aggressive",2.61,25.47,"residential",89,1,1,0,0,0,0,33
"aggressive",2.01,17.01,"residential",122,1,1,0,0,0,0,35
"aggressive",2.72,44.79,"main road",99,1,1,1,0,0,0,54
"distracted",5.51,74.15,"highway",119,1,1,1,1,0,1,62
"distracted",3.26,23.19,"residential",170,1,0,0,0,0,0,20
"quality",4.15,30.98,"residential",142,1,1,1,0,0,0,27
"aggressive",2.06,21.44,"residential",100,1,1,1,0,0,0,35
"distracted",3.29,29.95,"residential",128,1,0,0,0,0,0,20
"aggressive",2.28,40.65,"main road",112,1,1,1,0,0,0,57
"quality",6.49,64.13,"main road",152,0,0,0,0,0,0,48
"distracted",4.2,51.22,"main road",134,1,1,0,0,0,0,38
"aggressive",2.17,43.85,"main road",121,1,1,1,0,0,0,55
"aggressive",2.08,20.89,"residential",115,1,1,1,0,0,0,35
"distracted",3.36,25.99,"residential",124,1,0,0,0,0,1,24
"quality",8.29,94.03,"highway",164,1,1,1,0,0,0,59
"distracted",2.93,35.17,"residential",139,1,0,0,0,0,0,21
"aggressive",3.41,17.81,"residential",105,1,0,0,0,0,0,34
"distracted",5.18,82.86,"highway",148,1,1,1,1,0,1,58
"quality",5.59,60.38,"main road",190,0,0,0,0,0,0,45
"quality",4.18,30.65,"residential",159,1,1,1,0,0,0,27
"quality",4.03,31.92,"residential",168,0,0,0,0,0,0,29
"quality",4.99,61.25,"main road",142,0,0,0,0,0,0,45
"quality",8.1,86.52,"highway",192,1,1,1,0,0,0,63
"distracted",2.97,32.73,"residential",131,1,0,0,0,0,0,22
"distracted",3.35,34.41,"residential",110,1,0,0,0,0,1,22
"quality",8.44,91.66,"highway",161,1,1,1,0,0,0,60
"aggressive",2.07,42.18,"main road",102,1,1,1,0,0,0,51
"quality",5.74,65.47,"main road",163,0,0,0,0,0,0,49
"quality",6.93,90.44,"highway",146,1,1,1,0,0,0,63
"distracted",4.15,58.52,"main road",110,1,0,0,0,0,1,40
"quality",5.53,62.37,"main road",190,0,0,0,0,0,0,48
"quality",3.97,26.06,"residential",163,1,0,0,0,0,0,25
"aggressive",2.09,21.13,"residential",95,0,0,0,0,0,0,32
"aggressive",3.32,47.54,"main road",106,1,1,1,0,0,0,53
"distracted",3.74,60,"main road",117,1,0,0,0,0,0,39
"distracted",3.23,57.14,"main road",105,1,1,1,0,0,1,43
"quality",5.45,61.78,"main road",197,1,0,0,0,0,0,46
"aggressive",3.26,17.37,"residential",119,1,0,0,0,0,0,35
"quality",4,26.04,"residential",172,1,0,0,0,0,0,28
"aggressive",2.01,21.22,"residential",104,1,1,1,0,0,0,31
"aggressive",2.48,46.61,"main road",98,1,1,1,0,0,0,50
"quality",7.31,86.08,"highway",199,1,1,1,0,0,0,62
"distracted",3.58,56.05,"main road",143,1,1,0,0,0,0,39
"aggressive",1.16,17.7,"residential",102,1,1,1,1,0,0,32
"quality",7.93,83.45,"highway",179,1,1,1,0,0,0,63
"quality",6.9,89.55,"highway",181,1,1,1,0,0,0,64
"quality",5.68,61.52,"main road",165,0,0,0,0,0,0,50
"distracted",4.9,81.51,"highway",133,1,1,1,1,0,1,57
"distracted",3.65,36.52,"residential",163,1,0,0,0,0,0,21
"distracted",3.13,31.24,"residential",183,0,0,0,0,0,1,23
"distracted",3.55,25.47,"residential",118,1,0,0,0,0,0,21
"distracted",3.15,26.63,"residential",139,1,1,1,0,0,0,23
"aggressive",5.07,59.72,"highway",116,1,1,1,1,0,0,70
"aggressive",2.02,20.41,"residential",113,1,1,1,0,0,0,32
"quality",8.04,92.58,"highway",182,1,1,1,0,0,0,62
"aggressive",2.74,47.08,"main road",87,1,1,1,0,0,0,54
"quality",6.23,58.47,"main road",139,0,0,0,0,0,0,51
"distracted",5.45,82.11,"highway",123,1,1,1,1,0,0,57
"aggressive",3.1,36.47,"main road",103,1,1,1,0,0,0,54
"aggressive",1.97,13.54,"residential",100,1,1,1,0,0,0,31
"aggressive",5.72,62.37,"highway",101,1,1,1,1,0,0,72
"aggressive",4.12,57.87,"highway",103,1,1,1,1,1,1,72
"aggressive",4.64,60.03,"highway",100,1,1,1,1,0,0,73
"distracted",4.39,55.92,"main road",105,1,1,1,0,0,1,42
"distracted",3.23,28.7,"residential",74,1,0,0,0,0,0,27
"quality",3.83,29.67,"residential",178,1,1,1,0,0,0,28
"quality",3.59,31.18,"residential",161,1,1,0,0,0,0,24
"distracted",3.42,25.51,"residential",150,0,0,0,0,0,0,25
"distracted",3.35,27.37,"residential",140,1,1,1,0,0,1,22
"quality",6.73,84.9,"highway",154,1,1,1,0,0,0,58
"aggressive",5.17,60.98,"highway",78,1,1,1,1,1,1,75
"distracted",3.48,34.09,"residential",114,1,0,0,0,0,0,20
"aggressive",2.12,48.76,"main road",101,1,1,0,0,0,0,54
"distracted",4.01,54.23,"main road",117,1,0,0,0,0,0,42
"aggressive",2.7,45.49,"main road",81,1,1,1,1,0,0,52
"aggressive",1.57,18.53,"residential",115,0,0,0,0,0,0,31
"aggressive",2.54,21.3,"residential",86,1,1,0,0,0,0,31
"quality",5.39,64.24,"main road",154,0,0,0,0,0,0,49
"aggressive",2.55,45.38,"main road",111,1,1,1,0,0,0,56
"aggressive",2.85,46.39,"main road",96,1,1,1,1,0,0,60
"aggressive",3.44,47.05,"main road",122,1,1,1,0,0,0,61
"quality",4.7,53.14,"main road",194,0,0,0,0,0,0,46
"distracted",2.85,26.66,"residential",132,1,1,1,0,0,1,21
"aggressive",2.45,19.24,"residential",113,1,1,1,0,0,0,31
"aggressive",1.75,18.55,"residential",78,1,1,1,0,0,0,34
"distracted",5.6,80.17,"highway",133,1,1,1,1,1,1,54
"quality",7.3,88.76,"highway",197,1,1,1,0,0,0,61
"quality",6.33,59.72,"main road",196,0,0,0,0,0,0,52
"aggressive",2.42,39.53,"main road",93,1,1,1,0,0,0,57
"distracted",5.15,79.26,"highway",131,1,1,1,1,0,0,58
"distracted",4.88,55.57,"main road",126,1,1,1,0,0,1,34
"quality",7.99,86.52,"highway",128,1,1,1,0,0,0,59
"aggressive",1.14,14.78,"residential",104,1,0,0,0,0,0,33
"aggressive",2.95,40.63,"main road",128,1,1,1,1,0,0,55
"quality",4.25,27.82,"residential",158,1,1,0,0,0,0,25
"distracted",5.38,84.09,"highway",172,1,1,1,1,0,1,61
"distracted",5.68,70.35,"highway",115,1,1,1,1,0,1,58
"quality",6.01,59.05,"main road",171,0,0,0,0,0,0,48
"distracted",3.97,58.32,"main road",137,1,1,0,0,0,1,43
"quality",4.25,35.51,"residential",196,1,1,1,0,0,0,26
"aggressive",2.75,18.89,"residential",120,1,1,0,0,0,0,33
"aggressive",2.22,18.89,"residential",85,1,0,0,0,0,0,36
"aggressive",2.17,43.76,"main road",88,1,1,1,1,0,0,55
"quality",5.36,57.79,"main road",175,0,0,0,0,0,0,47
"aggressive",3,42.17,"main road",115,1,1,1,0,0,0,55
"distracted",2.99,28.8,"residential",156,1,1,0,0,0,0,18
"aggressive",5.74,60.75,"highway",119,1,1,1,1,1,1,75
"quality",4.99,63.22,"main road",174,0,0,0,0,0,0,48
"aggressive",5.01,59.78,"highway",103,1,1,1,1,0,0,73
"quality",4.1,30.44,"residential",165,1,0,0,0,0,0,25
"distracted",5.49,78.02,"highway",116,1,1,1,0,0,1,61
"quality",7.12,86.82,"highway",197,1,1,0,0,0,0,60
"aggressive",1.93,45.58,"main road",98,1,1,1,1,0,0,53
"distracted",5.91,81.93,"highway",93,1,1,1,1,0,0,58
"aggressive",1.6,23.64,"residential",100,1,0,0,0,0,0,33
"aggressive",2.51,19.05,"residential",81,1,1,1,0,0,0,35
"distracted",5.83,73.76,"highway",129,1,1,1,1,0,1,57
"quality",7.14,91,"highway",188,1,1,1,0,0,0,60
"quality",8.01,93.34,"highway",174,1,1,1,0,0,0,59
"distracted",5.05,77.04,"highway",100,1,1,1,1,0,1,56
"quality",7.46,89.54,"highway",188,1,1,1,0,0,0,62
"aggressive",1.67,21.18,"residential",112,1,1,1,0,0,0,35
"quality",6.63,61.82,"main road",179,0,0,0,0,0,0,49
"distracted",3.45,28.44,"residential",152,0,0,0,0,0,1,25
"aggressive",2.7,17.51,"residential",70,1,1,1,0,0,0,31
"aggressive",2.31,43.89,"main road",83,1,1,1,0,0,0,54
"distracted",4.3,51.49,"main road",142,1,1,0,0,0,0,43
"distracted",4.22,60.98,"main road",123,1,1,1,0,0,0,40
"distracted",3.77,56.64,"main road",122,1,0,0,0,0,0,41
"aggressive",2.77,44.71,"main road",126,1,1,1,0,0,0,54
"distracted",3,35.23,"residential",136,1,1,1,0,0,0,21
"distracted",3.34,29.78,"residential",127,0,0,0,0,0,1,25
"quality",5.37,60.43,"main road",143,1,0,0,0,0,0,48
"aggressive",5.73,64.25,"highway",113,1,1,1,1,0,0,75
"quality",3.75,28.65,"residential",150,0,0,0,0,0,0,22
"distracted",3.14,27.97,"residential",148,0,0,0,0,0,0,22
"aggressive",2.99,43,"main road",102,1,1,1,0,0,0,50
"distracted",2.78,27.51,"residential",140,0,0,0,0,0,0,23
"distracted",3.13,33.34,"residential",134,0,0,0,0,0,0,26
"quality",5.64,60.63,"main road",169,1,0,0,0,0,0,48
"distracted",4.78,59.08,"main road",182,1,1,0,0,0,1,40
"aggressive",2.6,15.43,"residential",107,1,1,1,0,0,0,36
"quality",9.01,88.72,"highway",155,1,1,1,0,0,0,65
"distracted",5.48,80.24,"highway",104,1,1,1,1,0,0,58
"distracted",5.77,77.1,"highway",121,1,1,1,1,0,0,56
"distracted",3.3,34.68,"residential",133,1,1,1,0,0,0,20
"distracted",4.26,52.92,"main road",139,1,0,0,0,0,0,41
"distracted",4.19,51.23,"main road",131,1,0,0,0,0,1,40
"distracted",5.9,79.04,"highway",101,1,1,1,1,0,1,57
"quality",3.77,27.22,"residential",182,1,1,1,0,0,0,28
"distracted",3.26,25.85,"residential",139,0,0,0,0,0,1,22
"aggressive",4.57,58.36,"highway",107,1,1,1,0,0,0,70
"quality",3.78,34.14,"residential",153,1,0,0,0,0,0,25
"quality",5.2,61.71,"main road",184,0,0,0,0,0,0,48
"quality",3.96,29.45,"residential",147,1,0,0,0,0,0,27
"quality",7.31,89.14,"highway",159,1,1,1,0,0,0,62
"quality",5.85,56.68,"main road",190,0,0,0,0,0,0,48
"aggressive",2.65,41.85,"main road",114,1,1,1,0,0,0,53
"aggressive",2.33,44.51,"main road",83,1,1,1,1,0,0,53
"distracted",6.26,86.53,"highway",128,1,1,1,1,0,0,58
"aggressive",2.84,60.89,"highway",118,1,1,1,1,1,1,72
"distracted",5.42,77.42,"highway",113,1,1,1,1,0,1,57
"quality",4.13,28.69,"residential",150,1,1,0,0,0,0,30
"aggressive",2.83,48.11,"main road",97,1,1,1,0,0,0,55
"distracted",3.7,55.51,"main road",129,1,1,1,0,0,0,36
"quality",7.53,92.85,"highway",194,1,1,1,0,0,0,63
"quality",9.14,86.7,"highway",179,1,1,1,1,0,1,56
"distracted",3.09,24.02,"residential",99,0,0,0,0,0,0,21
"distracted",3.13,35.18,"residential",106,1,0,0,0,0,0,22
"aggressive",2.39,22.21,"residential",110,1,1,1,0,0,0,39
"quality",6.18,56.22,"main road",181,0,0,0,0,0,0,44
"aggressive",2.65,23.58,"residential",97,1,1,1,0,0,0,34
"aggressive",1.27,20.48,"residential",93,1,1,0,0,0,0,33
"aggressive",4.5,59.81,"highway",92,1,1,1,1,0,0,76
"aggressive",2.52,22.69,"residential",130,0,0,0,0,0,0,34
"aggressive",5.47,59.25,"highway",108,1,1,1,1,0,0,68
"aggressive",3.21,43.23,"main road",102,1,1,1,0,0,0,52
"distracted",3.22,54.61,"main road",126,1,1,0,0,0,1,41
"aggressive",2.28,19.21,"residential",83,1,1,1,0,0,0,34
"distracted",3.8,52.22,"main road",173,1,1,0,0,0,1,41
"quality",6.16,62.37,"main road",176,0,0,0,0,0,0,48
"quality",7.02,93.24,"highway",176,1,1,0,0,0,0,64
"aggressive",4.1,62.63,"highway",111,1,1,1,1,0,0,76
"aggressive",1.07,15.27,"residential",102,1,1,0,0,0,0,36
"quality",5.74,61.35,"main road",189,1,0,0,0,0,0,43
"distracted",5.36,75.52,"highway",120,1,1,1,1,0,1,58
"quality",4,24.34,"residential",181,1,0,0,0,0,0,25
"distracted",3.43,28.93,"residential",125,0,0,0,0,0,0,21
"aggressive",3.19,49.23,"main road",102,1,1,1,1,0,0,54
"distracted",4.8,52.17,"main road",103,1,1,1,0,0,0,44
"aggressive",1.47,16.72,"residential",118,1,1,0,0,0,0,36
"aggressive",2.41,42.47,"main road",100,0,0,0,0,0,0,54
"aggressive",2.17,19.69,"residential",84,0,0,0,0,0,0,35
"distracted",5.92,78.24,"highway",146,1,1,1,1,0,1,56
"distracted",4.09,55.73,"main road",158,1,1,0,0,0,0,37
"aggressive",2.68,14.77,"residential",51,0,0,0,0,0,0,34
"aggressive",1.97,43.38,"main road",113,1,1,1,0,0,0,56
"distracted",3.92,52.57,"main road",131,1,0,0,0,0,0,39
"aggressive",1.53,18.94,"residential",99,1,0,0,0,0,0,32
"aggressive",5.81,56.78,"highway",99,1,1,1,1,0,0,74
"aggressive",1.73,19.47,"residential",139,1,0,0,0,0,0,34
"quality",5.19,64.11,"main road",166,1,0,0,0,0,0,47
"quality",4.21,28.52,"residential",179,1,0,0,0,0,0,23
"quality",5.23,65.39,"main road",189,0,0,0,0,0,0,46
"distracted",4.9,76.98,"highway",150,1,1,1,0,0,0,59
"quality",5.32,61.37,"main road",198,0,0,0,0,0,0,46
"quality",5.15,63.99,"main road",218,0,0,0,0,0,0,48
"aggressive",2.21,21.85,"residential",89,1,1,1,0,0,0,31
"distracted",5.45,74.92,"highway",133,1,1,1,0,0,0,54
"quality",4.08,28.68,"residential",192,1,0,0,0,0,0,26
"quality",6.93,61.97,"main road",165,0,0,0,0,0,0,47
"quality",5.6,62.25,"main road",156,0,0,0,0,0,0,48
"quality",4.28,29.21,"residential",196,0,0,0,0,0,0,21
"aggressive",4.06,65,"highway",121,1,1,1,1,1,1,68
"distracted",4.35,54.55,"main road",156,1,1,1,0,0,0,40
"quality",6.27,62.13,"main road",190,0,0,0,0,0,0,48
"quality",7.22,87.51,"highway",173,1,1,1,0,0,0,61
"distracted",5.78,75.19,"highway",156,1,1,1,1,0,0,53
"aggressive",4.06,57.74,"highway",107,1,1,1,1,0,0,69
"distracted",2.71,27.53,"residential",125,1,0,0,0,0,0,22
"quality",7.39,95.14,"highway",172,1,1,1,0,0,0,61
"aggressive",2.78,54.53,"main road",97,1,1,1,1,0,0,55
"distracted",5.44,81.3,"highway",135,1,1,1,1,0,1,56
"aggressive",2.05,39.9,"main road",103,1,1,1,0,0,0,53
"distracted",3.62,30.76,"residential",132,1,0,0,0,0,1,23
"quality",5.78,67.14,"main road",187,0,0,0,0,0,0,49
"quality",3.71,33.38,"residential",180,1,0,0,0,0,0,27
"aggressive",4.17,59.91,"highway",74,1,1,1,1,0,0,73
"quality",6.23,55.04,"main road",166,0,0,0,0,0,0,45
"quality",3.72,33.94,"residential",206,1,0,0,0,0,0,26
"distracted",5.24,70.34,"highway",105,1,1,1,1,0,1,51
"distracted",3.45,25.24,"residential",110,0,0,0,0,0,0,24
"aggressive",2.45,45.88,"main road",119,1,1,1,1,0,0,53
"quality",7.25,85.97,"highway",166,1,1,1,0,0,0,62
"distracted",5.75,73.47,"highway",137,1,1,1,1,0,0,59
"distracted",2.93,33.28,"residential",119,0,0,0,0,0,1,23
"quality",5.64,62.77,"main road",193,0,0,0,0,0,0,46
"aggressive",2.52,39.18,"main road",110,1,1,1,1,0,0,54
"quality",5.98,59.43,"main road",163,0,0,0,0,0,0,48
"distracted",5.57,82.42,"highway",143,1,1,1,1,0,1,58
"distracted",5.69,75.71,"highway",161,1,1,1,1,0,1,63
"quality",4.13,33.16,"residential",160,1,1,0,0,0,0,27
"aggressive",4.45,58.73,"highway",96,1,1,1,1,0,0,72
"distracted",3.11,30.95,"residential",154,0,0,0,0,0,0,21
"aggressive",2.2,48.71,"main road",113,1,1,1,1,0,0,52
"quality",5.33,66.37,"main road",195,0,0,0,0,0,0,48
"quality",8.2,86.32,"highway",114,1,1,1,0,0,0,62
"quality",8.33,89.98,"highway",193,1,1,1,0,0,0,65
"distracted",5.11,81.5,"highway",135,1,1,1,1,0,1,57
"aggressive",1.44,23.72,"residential",106,1,0,0,0,0,0,37
"aggressive",2.47,41.53,"main road",117,1,1,1,0,0,0,56
"quality",4.15,29.77,"residential",136,1,1,0,0,0,0,25
"quality",4.31,26.9,"residential",189,0,0,0,0,0,0,24
"distracted",2.95,24.52,"residential",151,0,0,0,0,0,0,21
"distracted",4.14,58.37,"main road",160,1,0,0,0,0,0,40
"distracted",2.93,30.44,"residential",115,0,0,0,0,0,0,23
"distracted",5.26,54.89,"main road",151,1,1,1,0,0,0,38
"quality",8.1,91.33,"highway",165,1,1,1,0,0,0,62
"distracted",3.05,24.61,"residential",126,0,0,0,0,0,0,20
"quality",7.36,92.73,"highway",213,1,1,1,0,0,0,60
"aggressive",3.41,48.34,"main road",140,1,1,1,0,0,0,53
"distracted",5.78,74.83,"highway",104,1,1,1,1,0,1,59
"aggressive",1.32,21.79,"residential",123,1,1,1,0,0,0,31
"aggressive",2.6,43.41,"main road",61,1,1,1,1,0,0,59
"aggressive",2.87,22.45,"residential",78,0,0,0,0,0,0,36
"distracted",5.84,75.11,"highway",156,1,1,1,1,0,1,60
"quality",7.56,90.73,"highway",150,1,1,1,0,0,0,61
"aggressive",4.28,56.37,"highway",149,1,1,1,1,1,1,74
"quality",6.69,58.97,"main road",161,0,0,0,0,0,0,47
"distracted",5.31,89.56,"highway",119,1,1,1,1,0,0,49
"aggressive",3.86,59.88,"highway",96,1,1,1,0,0,0,71
"quality",7.77,88.37,"highway",158,1,1,1,0,0,0,62
"quality",6.95,92.65,"highway",204,1,1,1,0,0,0,62
"quality",7.67,90.53,"highway",208,1,1,1,0,0,0,63
"aggressive",2.11,44.06,"main road",61,1,1,1,0,0,0,59
"distracted",5.68,79.95,"highway",88,1,1,1,1,0,1,53
"quality",8.54,87.98,"highway",171,1,1,1,0,0,0,62
"aggressive",2.33,17.93,"residential",107,1,1,1,1,1,1,34
"distracted",5.25,83.45,"highway",156,1,1,1,1,0,1,59
"aggressive",2.72,44.96,"main road",94,1,1,1,0,0,0,54
"distracted",5.27,79.93,"highway",114,1,1,1,1,0,0,59
"quality",5.79,61.03,"main road",176,1,0,0,0,0,0,50
"distracted",5.37,81.53,"highway",144,1,1,1,1,0,1,57
"quality",5.78,62.48,"main road",195,0,0,0,0,0,0,45
"quality",5.05,63.07,"main road",160,1,0,0,0,0,0,45
"aggressive",3.98,61.37,"highway",120,1,1,1,1,0,0,71
